word,pos,zipf,URL
dare,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/dare_2
dare,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/dare_1
departure,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/departure
dependent,adjective,4.31,https://dictionary.cambridge.org/dictionary/learner-english/dependent_1
dependent,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/dependent_2
dialogue,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/dialogue
dynamic,adjective,4.31,https://dictionary.cambridge.org/dictionary/learner-english/dynamic
e-commerce,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/e-commerce
electoral,adjective,4.31,https://dictionary.cambridge.org/dictionary/learner-english/electoral
equality,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/equality
execution,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/execution
file extension,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/file-extension
fool,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/fool_1
fool,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/fool_2
gene,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/gene
guidance,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/guidance
heavy-handed,adjective,4.31,https://dictionary.cambridge.org/dictionary/learner-english/heavy-handed
hire,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/hire_2
hire,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/hire_1
lyrics,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/lyrics
Nigeria,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/nigeria
operator,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/operator
photography,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/photography
presentation,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/presentation
progressive,adjective,4.31,https://dictionary.cambridge.org/dictionary/learner-english/progressive_1
progressive,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/progressive_2
proportion,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/proportion
publishing,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/publishing
radiation,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/radiation
radical,adjective,4.31,https://dictionary.cambridge.org/dictionary/learner-english/radical_1
radical,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/radical_2
rob,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/rob
sacrifice,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/sacrifice_1
sacrifice,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/sacrifice_2
sea shell,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/sea-shell
spin,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/spin_2
spin,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/spin_1
surveillance,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/surveillance
tail light,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/tail-light
tear,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/tear_1
tiger,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/tiger
toilet,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/toilet
tourism,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/tourism
treasury,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/treasury
wisdom,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/wisdom
aggressive,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/aggressive
alleged,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/alleged
bench,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/bench
bloody,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/bloody_1
bloody,"adjective, adverb",4.3,https://dictionary.cambridge.org/dictionary/learner-english/bloody_2
bow,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/bow_1
cape,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/cape
capital punishment,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/capital-punishment
carrier,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/carrier
charity shop,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/charity-shop
checking account,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/checking-account
conventional,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/conventional
custody,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/custody
darkness,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/darkness
default,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/default_1
default,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/default_2
delicious,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/delicious
disorder,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/disorder
engagement,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/engagement
enormous,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/enormous
equity,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/equity
false teeth,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/false-teeth
flower bed,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/flower-bed
frequent,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/frequent_1
frequent,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/frequent_2
furthermore,adverb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/furthermore
gold medal,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/gold-medal
horse racing,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/horse-racing
innovation,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/innovation
legacy,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/legacy
managing director,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/managing-director
Mars,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/mars
practical joke,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/practical-joke
pretend,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/pretend
reader,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/reader
residential,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/residential
ruin,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/ruin_2
ruin,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/ruin_1
shoulder-length,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/shoulder-length
socialist,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/socialist
spin-off,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/spin-off
steady,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/steady_1
steady,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/steady_2
stretch,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/stretch_2
stretch,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/stretch_1
swing,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/swing_2
swing,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/swing_1
the generation gap,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/the-generation-gap
throat,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/throat
twin,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/twin_2
twin,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/twin_1
twin,verb,4.3,https://dictionary.cambridge.org/dictionary/learner-english/twin_3
agenda,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/agenda
AIDS,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/aids
announcement,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/announcement
arena,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/arena
aviation,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/aviation
Belgium,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/belgium
bite,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/bite_2
bite,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/bite_1
blast,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/blast_1
blast,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/blast_2
blow-by-blow,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/blow-by-blow
brave,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/brave_1
brave,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/brave_2
charter,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/charter_3
charter,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/charter_1
charter,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/charter_2
complaint,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/complaint
computer-generated,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/computer-generated
copper,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/copper
cotton,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/cotton
daddy,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/daddy
divine,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/divine
documentary,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/documentary
expense,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/expense
explore,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/explore
export,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/export_1
export,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/export_2
forgive,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/forgive
gathering,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/gathering
grateful,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/grateful
green belt,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/green-belt
gulf,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/gulf
hook,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/hook_1
hook,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/hook_2
inquiry,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/inquiry
instant,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/instant_1
instant,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/instant_2
intent,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/intent_2
intent,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/intent_1
love affair,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/love-affair
mill,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/mill_1
mill,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/mill_2
moderate,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/moderate_1
moderate,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/moderate_2
moderate,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/moderate_3
mountain bike,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/mountain-bike
New Year's Day,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/new-year-s-day
op-ed,adjective,4.29,https://dictionary.cambridge.org/dictionary/learner-english/op-ed
overcome,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/overcome
pension,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/pension
people carrier,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/people-carrier
permit,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/permit_2
