word,pos,zipf,URL
flip chart,noun,3.94,https://dictionary.cambridge.org/dictionary/learner-english/flip-chart
flip,verb,4.11,https://dictionary.cambridge.org/dictionary/learner-english/flip
flip-flop,noun,3.43,https://dictionary.cambridge.org/dictionary/learner-english/flip-flop
flippant,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/flippant
flipper,noun,2.74,https://dictionary.cambridge.org/dictionary/learner-english/flipper
flipping,adjective,3.47,https://dictionary.cambridge.org/dictionary/learner-english/flipping
flirt,noun,3.37,https://dictionary.cambridge.org/dictionary/learner-english/flirt_2
flirt,verb,3.37,https://dictionary.cambridge.org/dictionary/learner-english/flirt_1
flirtatious,adjective,2.72,https://dictionary.cambridge.org/dictionary/learner-english/flirtatious
flit,verb,2.38,https://dictionary.cambridge.org/dictionary/learner-english/flit
float,noun,3.94,https://dictionary.cambridge.org/dictionary/learner-english/float_2
float,verb,3.94,https://dictionary.cambridge.org/dictionary/learner-english/float_1
flock,noun,3.71,https://dictionary.cambridge.org/dictionary/learner-english/flock_1
flock,verb,3.71,https://dictionary.cambridge.org/dictionary/learner-english/flock_2
flog,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/flog
flood,noun,4.28,https://dictionary.cambridge.org/dictionary/learner-english/flood_2
flood,verb,4.28,https://dictionary.cambridge.org/dictionary/learner-english/flood_1
floodlights,noun,2.45,https://dictionary.cambridge.org/dictionary/learner-english/floodlights
floor,noun,4.92,https://dictionary.cambridge.org/dictionary/learner-english/floor
floorboard,noun,1.98,https://dictionary.cambridge.org/dictionary/learner-english/floorboard
flooring,noun,3.2,https://dictionary.cambridge.org/dictionary/learner-english/flooring
flop,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/flop_2
flop,verb,3.53,https://dictionary.cambridge.org/dictionary/learner-english/flop_1
floppy,adjective,3.33,https://dictionary.cambridge.org/dictionary/learner-english/floppy
floppy disk,noun,3.26,https://dictionary.cambridge.org/dictionary/learner-english/floppy-disk
flora,noun,3.77,https://dictionary.cambridge.org/dictionary/learner-english/flora
floral,adjective,3.57,https://dictionary.cambridge.org/dictionary/learner-english/floral
florist,noun,2.86,https://dictionary.cambridge.org/dictionary/learner-english/florist
flotation,noun,3.04,https://dictionary.cambridge.org/dictionary/learner-english/flotation
flounder,verb,2.75,https://dictionary.cambridge.org/dictionary/learner-english/flounder
flour,noun,3.95,https://dictionary.cambridge.org/dictionary/learner-english/flour
flourish,noun,3.54,https://dictionary.cambridge.org/dictionary/learner-english/flourish_2
flourish,verb,3.54,https://dictionary.cambridge.org/dictionary/learner-english/flourish_1
flout,verb,2.27,https://dictionary.cambridge.org/dictionary/learner-english/flout
flow,noun,4.69,https://dictionary.cambridge.org/dictionary/learner-english/flow_2
flow,verb,4.69,https://dictionary.cambridge.org/dictionary/learner-english/flow_1
flower bed,noun,4.3,https://dictionary.cambridge.org/dictionary/learner-english/flower-bed
flower,noun,4.39,https://dictionary.cambridge.org/dictionary/learner-english/flower_1
flower,verb,4.39,https://dictionary.cambridge.org/dictionary/learner-english/flower_2
flowerpot,noun,2.03,https://dictionary.cambridge.org/dictionary/learner-english/flowerpot
flowery,adjective,2.89,https://dictionary.cambridge.org/dictionary/learner-english/flowery
flowing,adjective,4.01,https://dictionary.cambridge.org/dictionary/learner-english/flowing
flu,noun,3.89,https://dictionary.cambridge.org/dictionary/learner-english/flu
fluctuate,verb,3.03,https://dictionary.cambridge.org/dictionary/learner-english/fluctuate
fluent,adjective,3.5,https://dictionary.cambridge.org/dictionary/learner-english/fluent
fluff,noun,3.05,https://dictionary.cambridge.org/dictionary/learner-english/fluff_1
fluff,verb,3.05,https://dictionary.cambridge.org/dictionary/learner-english/fluff_2
fluffy,adjective,3.45,https://dictionary.cambridge.org/dictionary/learner-english/fluffy
fluid,adjective,4.19,https://dictionary.cambridge.org/dictionary/learner-english/fluid_2
fluid,noun,4.19,https://dictionary.cambridge.org/dictionary/learner-english/fluid_1
fluid ounce,noun,3.63,https://dictionary.cambridge.org/dictionary/learner-english/fluid-ounce
fluke,noun,3.12,https://dictionary.cambridge.org/dictionary/learner-english/fluke
flume,noun,2.65,https://dictionary.cambridge.org/dictionary/learner-english/flume
fluorescent,adjective,3.33,https://dictionary.cambridge.org/dictionary/learner-english/fluorescent
fluoride,noun,3.26,https://dictionary.cambridge.org/dictionary/learner-english/fluoride
flurry,noun,3.0,https://dictionary.cambridge.org/dictionary/learner-english/flurry
flush,adjective,3.73,https://dictionary.cambridge.org/dictionary/learner-english/flush_3
flush,noun,3.73,https://dictionary.cambridge.org/dictionary/learner-english/flush_2
flush,verb,3.73,https://dictionary.cambridge.org/dictionary/learner-english/flush_1
flustered,adjective,2.86,https://dictionary.cambridge.org/dictionary/learner-english/flustered
flute,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/flute
flutter,noun,2.97,https://dictionary.cambridge.org/dictionary/learner-english/flutter_2
flutter,verb,2.97,https://dictionary.cambridge.org/dictionary/learner-english/flutter_1
flux,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/flux
fly,noun,4.76,https://dictionary.cambridge.org/dictionary/learner-english/fly_2
fly,verb,4.76,https://dictionary.cambridge.org/dictionary/learner-english/fly_1
flyer,noun,3.54,https://dictionary.cambridge.org/dictionary/learner-english/flyer
flying,adjective,4.72,https://dictionary.cambridge.org/dictionary/learner-english/flying
flyover,noun,2.64,https://dictionary.cambridge.org/dictionary/learner-english/flyover
FM,noun,4.2,https://dictionary.cambridge.org/dictionary/learner-english/fm
foal,noun,2.82,https://dictionary.cambridge.org/dictionary/learner-english/foal
foam,noun,3.81,https://dictionary.cambridge.org/dictionary/learner-english/foam
focal point,noun,3.69,https://dictionary.cambridge.org/dictionary/learner-english/focal-point
focus group,noun,4.89,https://dictionary.cambridge.org/dictionary/learner-english/focus-group
focus,noun,4.99,https://dictionary.cambridge.org/dictionary/learner-english/focus_2
focus,verb,4.99,https://dictionary.cambridge.org/dictionary/learner-english/focus_1
fodder,noun,3.37,https://dictionary.cambridge.org/dictionary/learner-english/fodder
foe,noun,3.48,https://dictionary.cambridge.org/dictionary/learner-english/foe
foetus,noun,2.87,https://dictionary.cambridge.org/dictionary/learner-english/foetus
fog,noun,3.93,https://dictionary.cambridge.org/dictionary/learner-english/fog
foggy,adjective,3.2,https://dictionary.cambridge.org/dictionary/learner-english/foggy
foible,noun,1.46,https://dictionary.cambridge.org/dictionary/learner-english/foible
foil,noun,3.67,https://dictionary.cambridge.org/dictionary/learner-english/foil_1
foil,verb,3.67,https://dictionary.cambridge.org/dictionary/learner-english/foil_2
fold,noun,4.05,https://dictionary.cambridge.org/dictionary/learner-english/fold_2
fold,verb,4.05,https://dictionary.cambridge.org/dictionary/learner-english/fold_1
folder,noun,3.85,https://dictionary.cambridge.org/dictionary/learner-english/folder
foliage,noun,3.35,https://dictionary.cambridge.org/dictionary/learner-english/foliage
folk,adjective,4.21,https://dictionary.cambridge.org/dictionary/learner-english/folk_2
folk music,noun,4.19,https://dictionary.cambridge.org/dictionary/learner-english/folk-music
folk,noun,4.21,https://dictionary.cambridge.org/dictionary/learner-english/folk_1
folk song,noun,4.17,https://dictionary.cambridge.org/dictionary/learner-english/folk-song
follow,verb,5.16,https://dictionary.cambridge.org/dictionary/learner-english/follow
follow-up,noun,5.13,https://dictionary.cambridge.org/dictionary/learner-english/follow-up
follower,noun,3.5,https://dictionary.cambridge.org/dictionary/learner-english/follower
following,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/following_1
following,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/following_2
following,preposition,5.52,https://dictionary.cambridge.org/dictionary/learner-english/following_3
fond,adjective,3.89,https://dictionary.cambridge.org/dictionary/learner-english/fond
fondle,verb,2.38,https://dictionary.cambridge.org/dictionary/learner-english/fondle
font,noun,3.83,https://dictionary.cambridge.org/dictionary/learner-english/font
food mile,noun,4.46,https://dictionary.cambridge.org/dictionary/learner-english/food-mile
food,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/food
food poisoning,noun,3.82,https://dictionary.cambridge.org/dictionary/learner-english/food-poisoning
food processor,noun,3.89,https://dictionary.cambridge.org/dictionary/learner-english/food-processor
foodie,noun,2.79,https://dictionary.cambridge.org/dictionary/learner-english/foodie
foodstuff,noun,2.37,https://dictionary.cambridge.org/dictionary/learner-english/foodstuff
fool,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/fool_1
fool,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/fool_2
foolhardy,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/foolhardy
foolish,adjective,3.92,https://dictionary.cambridge.org/dictionary/learner-english/foolish
foolproof,adjective,2.78,https://dictionary.cambridge.org/dictionary/learner-english/foolproof
foot,noun,4.84,https://dictionary.cambridge.org/dictionary/learner-english/foot_1
foot,verb,4.84,https://dictionary.cambridge.org/dictionary/learner-english/foot_2
footage,noun,4.19,https://dictionary.cambridge.org/dictionary/learner-english/footage
football,noun,5.07,https://dictionary.cambridge.org/dictionary/learner-english/football
foothills,noun,3.13,https://dictionary.cambridge.org/dictionary/learner-english/foothills
foothold,noun,3.1,https://dictionary.cambridge.org/dictionary/learner-english/foothold
footing,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/footing
footnote,noun,3.36,https://dictionary.cambridge.org/dictionary/learner-english/footnote
footpath,noun,2.95,https://dictionary.cambridge.org/dictionary/learner-english/footpath
footprint,noun,3.5,https://dictionary.cambridge.org/dictionary/learner-english/footprint
footstep,noun,2.23,https://dictionary.cambridge.org/dictionary/learner-english/footstep
footwear,noun,3.35,https://dictionary.cambridge.org/dictionary/learner-english/footwear
for,preposition,7.01,https://dictionary.cambridge.org/dictionary/learner-english/for
forage,verb,3.22,https://dictionary.cambridge.org/dictionary/learner-english/forage
foray,noun,2.94,https://dictionary.cambridge.org/dictionary/learner-english/foray
forbid,verb,3.64,https://dictionary.cambridge.org/dictionary/learner-english/forbid
forbidding,adjective,3.1,https://dictionary.cambridge.org/dictionary/learner-english/forbidding
force,noun,5.28,https://dictionary.cambridge.org/dictionary/learner-english/force_1
force,verb,5.28,https://dictionary.cambridge.org/dictionary/learner-english/force_2
forceful,adjective,3.27,https://dictionary.cambridge.org/dictionary/learner-english/forceful
forcible,adjective,2.89,https://dictionary.cambridge.org/dictionary/learner-english/forcible
fore,noun,3.54,https://dictionary.cambridge.org/dictionary/learner-english/fore
forearm,noun,3.27,https://dictionary.cambridge.org/dictionary/learner-english/forearm
foreboding,noun,2.7,https://dictionary.cambridge.org/dictionary/learner-english/foreboding
forecast,noun,4.12,https://dictionary.cambridge.org/dictionary/learner-english/forecast_1
forecast,verb,4.12,https://dictionary.cambridge.org/dictionary/learner-english/forecast_2
forecourt,noun,2.52,https://dictionary.cambridge.org/dictionary/learner-english/forecourt
forefather,noun,2.08,https://dictionary.cambridge.org/dictionary/learner-english/forefather
forefinger,noun,2.34,https://dictionary.cambridge.org/dictionary/learner-english/forefinger
forefront,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/forefront
forego,verb,2.8,https://dictionary.cambridge.org/dictionary/learner-english/forego
foregone conclusion,noun,2.81,https://dictionary.cambridge.org/dictionary/learner-english/foregone-conclusion
forehand,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/forehand
forehead,noun,3.88,https://dictionary.cambridge.org/dictionary/learner-english/forehead
foreign,adjective,5.14,https://dictionary.cambridge.org/dictionary/learner-english/foreign
foreigner,noun,3.49,https://dictionary.cambridge.org/dictionary/learner-english/foreigner
foreman,noun,3.56,https://dictionary.cambridge.org/dictionary/learner-english/foreman
foremost,"adjective, adverb",3.8,https://dictionary.cambridge.org/dictionary/learner-english/foremost
forename,noun,1.64,https://dictionary.cambridge.org/dictionary/learner-english/forename
forensic,adjective,3.72,https://dictionary.cambridge.org/dictionary/learner-english/forensic
forerunner,noun,3.05,https://dictionary.cambridge.org/dictionary/learner-english/forerunner
foresee,verb,3.26,https://dictionary.cambridge.org/dictionary/learner-english/foresee
foreseeable,adjective,3.34,https://dictionary.cambridge.org/dictionary/learner-english/foreseeable
foreshadow,verb,2.32,https://dictionary.cambridge.org/dictionary/learner-english/foreshadow
foresight,noun,3.17,https://dictionary.cambridge.org/dictionary/learner-english/foresight
